,Date,Open,High,Low,Close,Adj Close,Volume
0,2021-01-04,126.22000122070312,126.75,122.6500015258789,123.33999633789062,115.39449310302734,745600
1,2021-01-05,123.58999633789062,125.20999908447266,123.12000274658203,124.05999755859375,116.0680923461914,572300
2,2021-01-06,125.83000183105469,128.8000030517578,125.1500015258789,127.55999755859375,119.3426284790039,760000
3,2021-01-07,128.02999877929688,129.72000122070312,126.1500015258789,129.4499969482422,121.11088562011719,622500
4,2021-01-08,129.52000427246094,130.41000366210938,127.55000305175781,129.4499969482422,121.11088562011719,549500
5,2021-01-11,128.11000061035156,129.6199951171875,128.11000061035156,128.77999877929688,120.48403930664062,351700
6,2021-01-12,128.8800048828125,129.92999267578125,128.22999572753906,129.60000610351562,121.25121307373047,862400
7,2021-01-13,129.19000244140625,129.55999755859375,127.12000274658203,127.12000274658203,118.93096923828125,1156200
8,2021-01-14,127.72000122070312,128.36000061035156,126.41000366210938,126.94000244140625,118.7625961303711,791600
9,2021-01-15,126.01000213623047,126.05000305175781,123.51000213623047,125.37999725341797,117.3030776977539,598800
10,2021-01-19,126.37000274658203,127.44000244140625,125.33000183105469,125.51000213623047,117.42469787597656,818000
11,2021-01-20,125.93000030517578,126.4000015258789,124.86000061035156,126.01000213623047,117.8924789428711,747800
12,2021-01-21,125.91000366210938,126.11000061035156,124.44999694824219,124.9800033569336,116.9288330078125,526600
13,2021-01-22,124.29000091552734,125.83999633789062,123.43000030517578,125.31999969482422,117.24694061279297,615200
14,2021-01-25,124.94000244140625,126.88999938964844,123.9800033569336,125.06999969482422,117.0130386352539,863500
15,2021-01-26,126.43000030517578,126.5,123.44999694824219,124.25,116.24585723876953,744500
16,2021-01-27,122.58000183105469,123.19999694824219,118.61000061035156,118.94000244140625,111.27791595458984,1397000
17,2021-01-28,120.08000183105469,122.44999694824219,117.44000244140625,118.0,110.39848327636719,2015200
18,2021-01-29,117.37999725341797,118.4800033569336,116.06999969482422,116.48999786376953,108.98575592041016,880700
19,2021-02-01,117.4800033569336,117.80999755859375,115.87999725341797,117.58000183105469,110.00554656982422,898400
20,2021-02-02,118.6500015258789,120.86000061035156,117.87999725341797,119.33999633789062,111.65215301513672,640200
21,2021-02-03,118.76000213623047,121.16999816894531,118.2699966430664,120.83000183105469,113.04617309570312,739600
22,2021-02-04,121.02999877929688,121.47000122070312,119.27999877929688,119.83000183105469,112.110595703125,622400
23,2021-02-05,120.73999786376953,122.38999938964844,120.56999969482422,121.05999755859375,113.26134490966797,557100
24,2021-02-08,121.61000061035156,122.47000122070312,120.20999908447266,120.88999938964844,113.102294921875,724500
25,2021-02-09,120.88999938964844,120.95999908447266,119.56999969482422,120.3499984741211,112.59711456298828,360600
26,2021-02-10,120.87999725341797,123.12000274658203,120.3499984741211,122.77999877929688,114.87055206298828,684000
27,2021-02-11,123.16000366210938,123.30999755859375,119.95999908447266,122.0999984741211,114.234375,567200
28,2021-02-12,121.94000244140625,122.87000274658203,121.37999725341797,122.7300033569336,114.82376098632812,289200
29,2021-02-16,123.44999694824219,123.73999786376953,121.62999725341797,121.6500015258789,113.81334686279297,624000
30,2021-02-17,121.18000030517578,121.98999786376953,119.66999816894531,120.62999725341797,112.85906219482422,615300
31,2021-02-18,120.38999938964844,121.38999938964844,118.94000244140625,120.94000244140625,113.14908599853516,442100
32,2021-02-19,121.3499984741211,122.91000366210938,121.26000213623047,122.25,114.37471771240234,676300
33,2021-02-22,121.41999816894531,122.33999633789062,120.86000061035156,122.13999938964844,114.27177429199219,1144800
34,2021-02-23,122.66999816894531,123.62000274658203,120.30000305175781,121.9800033569336,114.12210083007812,804200
35,2021-02-24,121.73999786376953,125.76000213623047,121.13999938964844,125.5,117.41534423828125,723300
36,2021-02-25,125.41999816894531,125.73999786376953,123.86000061035156,124.27999877929688,116.73434448242188,1099000
37,2021-02-26,124.5199966430664,124.81999969482422,122.61000061035156,123.26000213623047,115.77629852294922,1084800
38,2021-03-01,124.41000366210938,129.4499969482422,124.41000366210938,127.37000274658203,119.6367416381836,1176500
39,2021-03-02,127.33999633789062,128.13999938964844,126.43000030517578,127.1500015258789,119.43010711669922,871400
40,2021-03-03,127.25,129.0800018310547,126.87000274658203,126.98999786376953,119.27981567382812,686700
41,2021-03-04,127.0199966430664,127.54000091552734,123.58000183105469,125.36000061035156,117.74878692626953,719300
42,2021-03-05,126.70999908447266,130.63999938964844,126.01000213623047,130.05999755859375,122.16341400146484,807900
43,2021-03-08,130.72999572753906,133.30999755859375,130.41000366210938,131.77999877929688,123.77900695800781,774600
44,2021-03-09,132.44000244140625,132.44000244140625,130.77999877929688,130.9199981689453,122.97119140625,894600
45,2021-03-10,130.77000427246094,134.6699981689453,130.1699981689453,133.07000732421875,124.99066162109375,668900
46,2021-03-11,132.9600067138672,134.8800048828125,132.5,133.86000061035156,125.73273468017578,729100
47,2021-03-12,134.77999877929688,136.0500030517578,134.52000427246094,135.8300018310547,127.58311462402344,922300
48,2021-03-15,135.25,135.8800048828125,133.38999938964844,135.75999450683594,127.51731872558594,737500
49,2021-03-16,135.22999572753906,135.72000122070312,132.4600067138672,135.55999755859375,127.32947540283203,897000
50,2021-03-17,136.4600067138672,137.44000244140625,135.10000610351562,136.9199981689453,128.60694885253906,700300
51,2021-03-18,136.92999267578125,138.19000244140625,136.4499969482422,137.1999969482422,128.8699188232422,701700
52,2021-03-19,136.8000030517578,137.30999755859375,134.50999450683594,135.5500030517578,127.3200912475586,1566500
53,2021-03-22,135.57000732421875,136.77999877929688,134.74000549316406,136.44000244140625,128.1560821533203,687300
54,2021-03-23,135.3300018310547,136.52999877929688,133.00999450683594,133.6199951171875,125.50726318359375,938400
55,2021-03-24,134.58999633789062,137.07000732421875,134.5,135.6699981689453,127.43280792236328,639700
56,2021-03-25,135.64999389648438,138.25999450683594,134.0800018310547,137.6999969482422,129.33953857421875,686600
57,2021-03-26,138.5800018310547,140.10000610351562,137.55999755859375,139.89999389648438,131.40599060058594,525500
58,2021-03-29,139.3300018310547,140.1699981689453,137.72000122070312,138.22999572753906,129.83740234375,719400
59,2021-03-30,138.5,139.08999633789062,137.75,138.3800048828125,129.978271484375,668300
60,2021-03-31,138.14999389648438,138.89999389648438,136.57000732421875,137.1300048828125,128.80413818359375,604400
61,2021-04-01,137.75999450683594,138.0399932861328,135.67999267578125,137.92999267578125,129.55560302734375,498400
62,2021-04-05,139.22000122070312,140.7100067138672,138.3699951171875,140.1699981689453,131.6596221923828,623800
63,2021-04-06,140.0399932861328,141.1199951171875,139.25,139.52999877929688,131.0584259033203,566000
64,2021-04-07,139.25,139.7899932861328,138.3800048828125,139.0800018310547,130.6358184814453,435100
65,2021-04-08,138.52000427246094,139.2100067138672,137.83999633789062,138.52000427246094,130.10977172851562,473000
66,2021-04-09,139.41000366210938,140.10000610351562,138.41000366210938,139.9600067138672,131.4623565673828,350600
67,2021-04-12,139.9499969482422,140.75999450683594,139.4199981689453,140.49000549316406,131.96018981933594,597300
68,2021-04-13,139.66000366210938,139.83999633789062,138.32000732421875,138.66000366210938,130.2412872314453,559300
69,2021-04-14,138.1699981689453,139.47999572753906,137.9199981689453,138.3000030517578,129.90310668945312,700300
70,2021-04-15,138.47000122070312,139.4499969482422,137.64999389648438,139.3800048828125,130.9176025390625,565100
71,2021-04-16,140.8300018310547,141.2100067138672,139.5,140.57000732421875,132.0353546142578,737600
72,2021-04-19,140.57000732421875,140.82000732421875,138.8699951171875,140.42999267578125,131.9037628173828,801300
73,2021-04-20,144.74000549316406,146.89999389648438,143.77999877929688,144.86000061035156,136.0648651123047,1345300
74,2021-04-21,145.22999572753906,148.85000610351562,145.16000366210938,148.8300018310547,139.7937774658203,1103400
75,2021-04-22,149.3300018310547,149.39999389648438,147.0500030517578,147.5500030517578,138.59153747558594,802100
76,2021-04-23,147.35000610351562,148.72999572753906,147.02000427246094,148.13999938964844,139.1457061767578,576200
77,2021-04-26,148.69000244140625,149.22999572753906,146.16000366210938,146.38999938964844,137.50196838378906,710000
78,2021-04-27,146.39999389648438,148.10000610351562,145.27000427246094,147.94000244140625,138.95779418945312,751900
79,2021-04-28,148.39999389648438,149.75,147.6300048828125,148.10000610351562,139.1081085205078,1146000
80,2021-04-29,149.00999450683594,151.72000122070312,148.61000061035156,151.3300018310547,142.14199829101562,611300
81,2021-04-30,150.24000549316406,151.02999877929688,148.66000366210938,149.19000244140625,140.13197326660156,930800
82,2021-05-03,150.39999389648438,151.0399932861328,148.5,149.77000427246094,140.67674255371094,640800
83,2021-05-04,149.52000427246094,151.9199981689453,148.97999572753906,151.5399932861328,142.33929443359375,616900
84,2021-05-05,151.5500030517578,151.8000030517578,149.4199981689453,150.83999633789062,141.6817626953125,685200
85,2021-05-06,151.7100067138672,152.82000732421875,150.8800048828125,152.6699981689453,143.40065002441406,612200
86,2021-05-07,152.0500030517578,153.6300048828125,151.58999633789062,152.91000366210938,143.6260986328125,817900
87,2021-05-10,154.0,155.77000427246094,153.39999389648438,153.4499969482422,144.13327026367188,638600
88,2021-05-11,152.5,152.5,149.58999633789062,150.19000244140625,141.07118225097656,728000
89,2021-05-12,150.35000610351562,150.75999450683594,146.27999877929688,146.39999389648438,137.5113525390625,699800
90,2021-05-13,146.6199951171875,150.25999450683594,146.6199951171875,149.57000732421875,140.4888916015625,675400
91,2021-05-14,150.25,152.22999572753906,150.25,151.39999389648438,142.20779418945312,625900
92,2021-05-17,151.0500030517578,151.7100067138672,149.02999877929688,150.3300018310547,141.2027130126953,503900
93,2021-05-18,150.3699951171875,150.63999938964844,147.74000549316406,147.8000030517578,138.82632446289062,534600
94,2021-05-19,146.00999450683594,147.38999938964844,145.0399932861328,147.3699951171875,138.42245483398438,525200
95,2021-05-20,147.6699981689453,148.52000427246094,146.47000122070312,148.07000732421875,139.07997131347656,506900
96,2021-05-21,148.9499969482422,149.8300018310547,147.75,148.27000427246094,139.267822265625,451700
97,2021-05-24,149.13999938964844,149.9199981689453,148.0399932861328,149.49000549316406,140.41372680664062,887300
98,2021-05-25,149.47000122070312,150.2899932861328,148.83999633789062,149.0,139.95346069335938,797600
99,2021-05-26,148.99000549316406,149.33999633789062,147.91000366210938,148.88999938964844,139.85018920898438,449800
100,2021-05-27,149.77999877929688,150.8800048828125,149.25999450683594,150.25,141.59837341308594,828100
101,2021-05-28,150.7899932861328,150.94000244140625,149.69000244140625,150.5,141.83396911621094,491900
102,2021-06-01,152.0,152.27999877929688,151.0,151.1300048828125,142.4276885986328,432400
