,Date,Open,High,Low,Close,Adj Close,Volume
0,2021-01-04,81.47000122070312,81.95999908447266,78.61000061035156,79.23999786376953,77.22488403320312,298700
1,2021-01-05,78.75,79.5199966430664,78.11000061035156,78.83000183105469,76.82533264160156,279300
2,2021-01-06,79.43000030517578,82.3499984741211,79.13999938964844,81.97000122070312,79.88545227050781,281800
3,2021-01-07,82.5,84.04000091552734,82.5,83.9000015258789,81.7663803100586,128300
4,2021-01-08,84.18000030517578,85.08000183105469,81.93000030517578,82.54000091552734,80.44097137451172,143500
5,2021-01-11,81.69999694824219,83.2699966430664,81.69999694824219,83.11000061035156,80.99647521972656,125700
6,2021-01-12,82.73999786376953,84.55999755859375,82.6500015258789,84.36000061035156,82.21468353271484,296400
7,2021-01-13,84.33999633789062,84.76000213623047,82.81999969482422,82.94999694824219,80.84052276611328,267500
8,2021-01-14,83.3499984741211,84.2699966430664,82.66000366210938,83.25,81.13289642333984,189900
9,2021-01-15,82.2300033569336,82.2300033569336,79.95999908447266,80.37000274658203,78.3261489868164,169300
10,2021-01-19,80.51000213623047,81.66000366210938,79.95999908447266,81.36000061035156,79.29098510742188,365200
11,2021-01-20,81.80000305175781,83.26000213623047,81.80000305175781,83.12000274658203,81.00621795654297,182000
12,2021-01-21,83.62000274658203,83.62000274658203,80.80999755859375,80.9000015258789,78.8426742553711,150000
13,2021-01-22,80.1500015258789,80.83000183105469,79.7300033569336,80.66999816894531,78.61852264404297,160800
14,2021-01-25,80.06999969482422,81.30999755859375,78.5199966430664,79.88999938964844,77.85836029052734,442700
15,2021-01-26,80.0,81.45999908447266,79.77999877929688,80.5999984741211,78.55029296875,314900
16,2021-01-27,78.63999938964844,79.3499984741211,74.26000213623047,74.91000366210938,73.0050048828125,437300
17,2021-01-28,76.01000213623047,78.0,75.04000091552734,77.1500015258789,75.18802642822266,321300
18,2021-01-29,76.62000274658203,77.37999725341797,74.0999984741211,74.11000061035156,72.225341796875,341700
19,2021-02-01,74.87999725341797,76.7300033569336,74.87999725341797,76.36000061035156,74.41812133789062,236900
20,2021-02-02,77.5999984741211,78.0,76.69999694824219,77.79000091552734,75.81175994873047,237900
21,2021-02-03,77.5199966430664,77.6500015258789,76.4000015258789,77.13999938964844,75.17829132080078,272200
22,2021-02-04,77.05000305175781,79.45999908447266,76.83999633789062,78.87000274658203,76.86429595947266,226200
23,2021-02-05,79.66000366210938,80.18000030517578,76.83999633789062,77.95999908447266,75.9774398803711,234800
24,2021-02-08,78.5,79.87000274658203,77.66000366210938,79.6500015258789,77.62446594238281,293900
25,2021-02-09,79.62999725341797,81.1500015258789,79.29000091552734,80.87999725341797,78.82317352294922,192200
26,2021-02-10,81.5,82.58999633789062,80.66000366210938,82.41000366210938,80.31427764892578,323500
27,2021-02-11,82.95999908447266,85.13999938964844,82.95999908447266,84.0999984741211,81.96129608154297,386000
28,2021-02-12,84.13999938964844,85.36000061035156,83.01000213623047,84.44999694824219,82.3023910522461,435800
29,2021-02-16,84.37999725341797,84.81999969482422,79.25,79.25,77.23463439941406,509300
30,2021-02-17,76.04000091552734,79.9000015258789,75.25,78.5199966430664,76.523193359375,386400
31,2021-02-18,77.22000122070312,80.33000183105469,77.22000122070312,79.30999755859375,77.2930908203125,373200
32,2021-02-19,79.13999938964844,80.38999938964844,79.13999938964844,80.01000213623047,77.97530364990234,434900
33,2021-02-22,79.0,82.41000366210938,79.0,81.98999786376953,79.90493774414062,242900
34,2021-02-23,81.13999938964844,84.56999969482422,80.02999877929688,83.83000183105469,81.69815063476562,309500
35,2021-02-24,83.75,85.98999786376953,83.29000091552734,85.63999938964844,83.4621353149414,195500
36,2021-02-25,85.5999984741211,86.30999755859375,82.48999786376953,82.58000183105469,80.47994232177734,219300
37,2021-02-26,82.80999755859375,83.30000305175781,80.19000244140625,80.2699966430664,78.22868347167969,373700
38,2021-03-01,81.73999786376953,84.04000091552734,81.41999816894531,83.7300033569336,81.60071563720703,210700
39,2021-03-02,83.48999786376953,83.88999938964844,81.80000305175781,81.80000305175781,79.71978759765625,314800
40,2021-03-03,81.68000030517578,83.41000366210938,80.23999786376953,80.33000183105469,78.28716278076172,267100
41,2021-03-04,80.31999969482422,80.52999877929688,75.51000213623047,76.25,74.3109130859375,308100
42,2021-03-05,77.56999969482422,79.7300033569336,75.20999908447266,79.6500015258789,77.62446594238281,287700
43,2021-03-08,79.91999816894531,81.62000274658203,79.12000274658203,80.83000183105469,78.77445983886719,249800
44,2021-03-09,82.08999633789062,84.13999938964844,81.2300033569336,83.66000366210938,81.53248596191406,212000
45,2021-03-10,84.04000091552734,84.93000030517578,82.63999938964844,83.52999877929688,81.4057846069336,260300
46,2021-03-11,84.26000213623047,84.91999816894531,83.08000183105469,84.86000061035156,82.70196533203125,186100
47,2021-03-12,84.63999938964844,87.5999984741211,84.63999938964844,87.12999725341797,84.91423797607422,259000
48,2021-03-15,87.0,87.0,83.26000213623047,83.68000030517578,81.55196380615234,190500
