,Date,Open,High,Low,Close,Adj Close,Volume
0,2021-01-04,342.0,342.630005,326.01001,335.920013,335.920013,1313100
1,2021-01-05,335.040009,340.0,330.415009,333.279999,333.279999,897000
2,2021-01-06,327.01001,328.295013,317.5,318.089996,318.089996,1600100
3,2021-01-07,323.309998,335.059998,321.579987,334.570007,334.570007,1340300
4,2021-01-08,338.75,345.820007,335.950012,345.0,345.0,1121700
5,2021-01-11,339.140015,347.171997,333.0,342.579987,342.579987,1038600
6,2021-01-12,345.100006,349.574005,339.869995,348.029999,348.029999,869400
7,2021-01-13,350.049988,359.100006,343.359985,354.75,354.75,869500
8,2021-01-14,353.700012,360.820007,339.625,340.0,340.0,1058200
9,2021-01-15,342.0,345.769989,327.475006,328.76001,328.76001,1250800
10,2021-01-19,332.579987,334.619995,325.130005,333.920013,333.920013,1136200
11,2021-01-20,337.609985,340.339996,333.309998,336.380005,336.380005,792100
12,2021-01-21,339.049988,345.079987,337.040009,342.049988,342.049988,705000
13,2021-01-22,340.121002,344.350006,338.21701,341.899994,341.899994,759200
14,2021-01-25,343.98999,347.0,314.140015,318.390015,318.390015,2105400
15,2021-01-26,320.0,320.799988,303.315002,305.5,305.5,1970500
16,2021-01-27,300.0,313.519989,284.950012,296.380005,296.380005,1524700
17,2021-01-28,298.119995,319.25,295.980011,317.160004,317.160004,2100000
18,2021-01-29,312.809998,315.23999,300.829987,309.869995,309.869995,1595800
19,2021-02-01,312.140015,319.230011,305.329987,317.799988,317.799988,907800
20,2021-02-02,317.570007,333.359985,317.5,332.329987,332.329987,1003400
21,2021-02-03,333.649994,334.809998,322.0,326.519989,326.519989,753800
22,2021-02-04,330.429993,342.328003,328.450012,340.799988,340.799988,978900
23,2021-02-05,340.01001,352.26001,339.959991,351.0,351.0,1039900
24,2021-02-08,350.899994,359.890015,350.630005,359.649994,359.649994,1040800
25,2021-02-09,358.730011,363.839996,352.420013,352.649994,352.649994,854900
26,2021-02-10,357.540009,363.045013,349.399994,358.089996,358.089996,765000
27,2021-02-11,360.0,366.799988,354.950012,366.790009,366.790009,697500
28,2021-02-12,365.950012,370.459991,362.209991,366.51001,366.51001,666100
29,2021-02-16,366.5,368.0,350.380005,357.519989,357.519989,890000
30,2021-02-17,350.670013,361.403992,345.01001,359.75,359.75,963600
31,2021-02-18,352.839996,372.727997,351.881012,369.920013,369.920013,1019500
32,2021-02-19,371.720001,377.041992,365.559998,369.640015,369.640015,791400
33,2021-02-22,364.0,365.220001,344.049988,344.049988,344.049988,991100
34,2021-02-23,325.679993,341.940002,316.466003,339.579987,339.579987,1245200
35,2021-02-24,335.899994,349.320007,324.894989,348.26001,348.26001,1268100
36,2021-02-25,344.079987,352.0,331.480011,336.369995,336.369995,2283900
37,2021-02-26,343.220001,349.040009,325.859985,346.26001,346.26001,1217600
38,2021-03-01,351.660004,355.709991,344.279999,350.98999,350.98999,851400
39,2021-03-02,354.75,355.25,337.850006,340.160004,340.160004,748100
40,2021-03-03,336.549988,337.98999,308.100006,310.559998,310.559998,1629600
41,2021-03-04,308.76001,319.519989,289.690002,299.799988,299.799988,2249800
42,2021-03-05,305.940002,307.859985,277.369995,285.799988,285.799988,2693700
43,2021-03-08,293.959991,297.339996,266.519989,267.549988,267.549988,2399000
44,2021-03-09,283.869995,292.619995,274.690002,290.660004,290.660004,1608100
45,2021-03-10,293.26001,296.5,271.450012,275.279999,275.279999,1491800
46,2021-03-11,285.631989,291.395996,281.980011,288.149994,288.149994,1079000
47,2021-03-12,281.01001,281.51001,270.36499,277.51001,277.51001,1652500
48,2021-03-15,277.980011,282.0,269.51001,281.76001,281.76001,1718600
49,2021-03-16,285.730011,286.220001,268.959991,271.940002,271.940002,1967000
50,2021-03-17,263.109985,263.109985,244.630005,258.890015,258.890015,4444400
51,2021-03-18,252.565002,254.169998,247.009995,249.449997,249.449997,1974900
52,2021-03-19,250.970001,254.300003,246.179993,248.729996,248.729996,1699500
53,2021-03-22,250.380005,260.75,250.0,258.040009,258.040009,1845300
54,2021-03-23,257.089996,265.459991,256.420013,260.980011,260.980011,1499600
55,2021-03-24,261.100006,261.390015,251.070007,253.0,253.0,2226900
56,2021-03-25,246.960007,250.559998,241.520004,243.770004,243.770004,1884500
57,2021-03-26,243.559998,250.779999,237.610001,246.0,246.0,1391700
58,2021-03-29,245.75,248.639999,236.0,242.220001,242.220001,1804800
59,2021-03-30,239.0,239.960007,235.009995,238.649994,238.649994,1650200
60,2021-03-31,244.440002,257.299988,242.0,254.479996,254.479996,1799200
61,2021-04-01,260.790009,268.329987,257.799988,262.279999,262.279999,1487400
62,2021-04-05,262.859985,265.98999,253.880005,255.990005,255.990005,1342600
63,2021-04-06,255.289993,266.0,252.320007,265.0,265.0,1047100
64,2021-04-07,265.200012,268.540009,261.309998,263.279999,263.279999,696100
65,2021-04-08,267.48999,273.290009,264.213989,265.5,265.5,912300
66,2021-04-09,265.0,265.359985,258.51001,265.26001,265.26001,807300
67,2021-04-12,261.23999,269.700012,258.490997,268.459991,268.459991,908500
68,2021-04-13,270.609985,279.950012,270.505005,279.309998,279.309998,1515100
69,2021-04-14,279.369995,281.149994,261.480011,262.700012,262.700012,1398900
70,2021-04-15,268.359985,277.359985,266.299988,276.820007,276.820007,1073300
71,2021-04-16,275.040009,275.140015,268.626007,270.459991,270.459991,629400
72,2021-04-19,270.410004,273.825012,261.320007,263.470001,263.470001,908500
73,2021-04-20,268.679993,269.649994,254.770004,258.380005,258.380005,1237800
74,2021-04-21,257.839996,265.899994,256.01001,263.100006,263.100006,739200
